wbic,elevation,area,elevation_ned,depth_ned,longitude,latitude,perimeter
2722,482.9538,15841.96,483.1979,0.2441,-88.84351,46.22484,624.644
2723,516.7114,368696.79,520.605,3.8936,-89.07614,46.21664,2812.858
2725,512.8158,634175.35,514.9373,2.1215,-89.40366,46.20321,8528.138
2726,460.3456,35418.56,460.3105,-0.0351,-88.39554,46.23379,1273.573
2729,521.8806,1476005.55,524.4093,2.5287,-89.29449,46.20328,7333.609
2734,513.1877,101116.53,515.8846,2.6969,-89.37544,46.20607,1255.01
2737,523.2831,21032.22,528.6351,5.352,-89.28708,46.20928,590.594
2738,421.4481,73754.03,426.7402,5.2921,-88.30401,46.23111,2525.561
2752,524.9366,132946.87,526.7897,1.8531,-89.15763,46.20664,2184.256
2753,521.9954,1202451.43,527.6211,5.6257,-89.26901,46.19628,8818.724
2760,431.9731,5213.41,432.6275,0.6544,-88.17932,46.22811,362.82
2771,512.9009,435347.18,514.1451,1.2442,-89.13459,46.19989,4447.288
2774,522.7286,81844.02,524.7924,2.0638,-89.25021,46.19806,1623.433
2776,528.5286,846236.3,529.7647,1.2361,-88.90871,46.20057,4699.973
2782,428.1008,238835.42,430.2201,2.1193,-88.11824,46.21976,5207.64
2784,531.2428,108685.87,535.7161,4.4733,-89.30427,46.19147,2034.014
2786,534.2103,132919.25,534.6665,0.4562,-89.32219,46.1923,1834.118
2789,432.6203,40602.37,432.6219,0.0016,-88.25251,46.21847,806.207
2790,419.8299,465051.72,420.7058,0.8759,-88.31343,46.21325,3174.583
2797,522.4334,247352.22,524.1691,1.7357,-89.24972,46.18967,2859.433
2804,521.8527,98583.9,524.4019,2.5492,-89.29346,46.18827,1416.199
2810,419.804,531109.53,420.6466,0.8426,-88.33122,46.20597,4674.312
2811,531.0179,162387.41,531.6368,0.6189,-89.05127,46.19253,1785.918
2812,426.6791,35077.17,426.8769,0.1978,-88.15953,46.21367,947.726
2813,531.027,242255.78,531.3849,0.3579,-89.03624,46.1928,2929.813
2822,442.3941,285648.76,445.0235,2.6294,-88.4224,46.2015,5197.738
2825,417.7795,98429.28,417.7458,-0.0337,-88.15458,46.21012,2552.444
2831,522.1639,131330.61,524.4033,2.2394,-89.26961,46.18257,1922.091
2844,422.0375,506842.37,422.9482,0.9107,-88.46839,46.19425,6396.169
2851,442.3871,383795.6,445.0518,2.6647,-88.44255,46.19951,3630.21
2852,517.6053,122475.4,518.1958,0.5905,-89.15803,46.18391,1673.167
2858,417.4339,19529331.38,417.637,0.2031,-88.21785,46.17739,124164.026
2860,420.4963,337990.88,422.392,1.8957,-88.24793,46.19505,7445.008
2864,518.5596,64327.83,523.9642,5.4046,-89.20189,46.17898,1629.561
2869,518.7559,102614.25,522.342,3.5861,-89.1279,46.17999,1254.839
2872,518.7947,37471.09,520.983,2.1883,-89.14169,46.17892,749.144
2874,483.6935,11880.87,483.6515,-0.042,-88.86633,46.18595,616.831
2878,491.9172,1106853.13,492.868,0.9508,-88.88682,46.17443,6099.971
2884,518.6522,382407.36,521.1937,2.5415,-89.20769,46.1724,5707.172
2887,519.9554,6012.94,521.183,1.2276,-89.24268,46.17324,362.915
2890,419.8401,169401.73,420.6727,0.8326,-88.33637,46.19285,1843.87
2891,519.1918,179669.19,522.3492,3.1574,-89.12647,46.1746,1943.531
2894,518.6292,25127.12,521.183,2.5538,-89.23896,46.17093,717.15
2895,517.6871,10065.92,521.183,3.4959,-89.22196,46.17085,363.33
2898,518.6152,25329.83,521.183,2.5678,-89.22945,46.16975,656.596
2908,462.1009,29906.02,462.3246,0.2237,-88.76007,46.17947,1469.87
2909,518.8946,60301.14,521.1865,2.2919,-89.21017,46.16702,1206.966
2916,518.5645,45727.99,519.3181,0.7536,-89.15749,46.16878,845.358
2927,518.4911,60712.74,518.5179,0.0268,-89.15814,46.16458,1055.366
2928,419.688,140409.71,425.9831,6.2951,-88.16008,46.18553,2450.675
2929,419.3517,11820.81,422.3026,2.9509,-88.24748,46.18466,497.18
2930,518.5776,22362.91,519.7996,1.222,-89.141,46.16363,621.038
2957,515.4053,727247.39,515.7905,0.3852,-89.15466,46.1543,3887.122
2958,420.6391,16404.31,421.7332,1.0941,-88.4529,46.17379,614.015
2959,420.6627,13279.77,420.869,0.2063,-88.4391,46.17431,772.849
2961,515.4085,86818.98,515.3958,-0.0127,-89.13893,46.15579,1254.707
2964,441.9843,48569.47,442.0034,0.0191,-88.4138,46.17359,1177.8
2966,422.9574,561502.46,426.1392,3.1818,-88.15054,46.17356,5524.617
2968,517.5994,33842.79,517.6135,0.0141,-89.06035,46.15747,741.026
2978,427.0671,647844.9,427.1319,0.0648,-88.39554,46.16311,4500.264
2979,422.356,49706.16,426.4311,4.0751,-88.13759,46.17217,3214.244
2985,416.0054,31020.4,420.7468,4.7414,-88.28623,46.16992,1565.112
2988,426.2447,49581.69,426.9721,0.7274,-88.1592,46.17128,965.072
2990,467.6513,51629.84,469.6781,2.0268,-88.62408,46.16096,910.867
2991,497.5494,529395.01,497.6581,0.1087,-88.83047,46.15149,3931.179
2995,416.3299,262027.25,420.9726,4.6427,-88.32943,46.1638,3387.09
3000,468.0106,7517.44,468.0191,0.0085,-88.7414,46.15707,348.234
3013,466.0652,1577529.7,466.4285,0.3633,-88.6529,46.14524,7776.519
3048,506.6741,228809.98,506.7618,0.0877,-88.82513,46.14317,1980.866
3052,432.8313,15046.16,432.8551,0.0238,-88.46881,46.15133,508.442
3056,430.8674,107429.99,430.9348,0.0674,-88.17365,46.15602,1536.275
3071,526.9974,6154.21,527.234,0.2366,-88.98265,46.136,369.416
3072,524.3204,43567.49,524.4953,0.1749,-89.00727,46.13343,1015.824
3077,525.2435,37529.44,525.2717,0.0282,-89.0012,46.1328,865.343
3082,489.9854,61798.4,489.9964,0.011,-88.68466,46.13941,995.239
3083,419.8538,26445.32,419.9267,0.0729,-88.37598,46.1468,733.476
3087,471.8966,2148809.97,475.5115,3.6149,-88.59128,46.13455,8777.838
3089,411.0906,187343.29,414.6436,3.553,-88.34409,46.14342,2091.565
3094,471.5839,171406.4,475.5088,3.9249,-88.56152,46.13728,1559.377
3098,527.0626,85719.21,530.7263,3.6637,-88.98327,46.12529,2005.002
3103,504.6132,619298.83,506.027,1.4138,-88.83098,46.12472,4436.027
3115,528.2346,63045.38,528.4769,0.2423,-88.99176,46.1232,1303.949
3118,527.2869,235020.61,528.3107,1.0238,-89.00297,46.11908,2417.536
3124,519.4256,52545.22,523.8018,4.3762,-88.91742,46.12068,1138.695
3133,485.4412,245303.08,488.377,2.9358,-88.54845,46.12618,1818.837
3134,519.5189,44378.44,523.8287,4.3098,-88.92521,46.11776,1423.466
3139,508.3448,14804.06,508.4518,0.107,-88.8024,46.12023,464.576
3142,528.8469,128265.53,530.8115,1.9646,-88.95188,46.11422,2389.616
3143,505.4363,144072.06,505.4406,0.0043,-88.81084,46.11791,1411.471
3144,479.2756,211136.43,481.0478,1.7722,-88.5683,46.12385,1930.945
3147,528.871,39531.94,530.8099,1.9389,-88.94242,46.11425,1068.477
3150,517.9301,2319985.89,518.2173,0.2872,-88.94131,46.09645,10142.514
3157,432.4118,242049.05,433.9276,1.5158,-88.45183,46.11975,2845.422
3159,491.4694,220648.3,496.007,4.5376,-88.61382,46.1177,2826.3
3170,416.3426,65404.36,417.4076,1.065,-88.36066,46.12277,1181.14
3175,431.0834,1318760.26,432.8454,1.762,-88.5015,46.11317,5215.476
3190,467.5033,107023.38,467.849,0.3457,-88.75369,46.10507,2186.925
3191,422.1691,336534,422.1677,-0.0014,-88.27467,46.11718,2295.272
3197,436.719,5058.75,436.6173,-0.1017,-88.46344,46.11367,430.867
3204,507.2845,21893.56,508.195,0.9105,-88.84153,46.10258,636.747
3205,517.9614,81580.66,518.4279,0.4665,-88.93135,46.09977,1228.462
3216,495.1904,17853.1,496.395,1.2046,-88.78886,46.10181,845.609
3219,516.4833,32932.32,519.4506,2.9673,-88.90802,46.09782,1283.488
3221,501.595,20098.87,501.6172,0.0222,-88.862,46.0996,521.046
3223,417.903,182473.39,422.4091,4.5061,-88.42619,46.10837,2036.531
3224,425.7919,16148.81,425.2727,-0.5192,-88.28998,46.11182,729.736
3228,477.9399,352346.35,480.1449,2.205,-88.61472,46.10088,2398.216
3237,490.429,382822.75,490.4597,0.0307,-88.56398,46.09826,2340.992
3248,413.3956,324338.83,414.4175,1.0219,-88.29935,46.10174,3071.494
3250,467.4182,2149609.42,469.9215,2.5033,-88.76307,46.08416,7193.87
3253,418.1481,166429.02,420.7895,2.6414,-88.41348,46.09682,4151.659
3254,429.0345,115424.4,431.0491,2.0146,-88.1266,46.1049,1747.634
3258,514.8061,352910.46,514.8055,-0.0006,-88.92849,46.08289,2632.311
3269,507.4901,5245.03,507.4961,0.006,-88.85873,46.08615,351.977
3287,416.2728,744912.61,421.5597,5.2869,-88.42285,46.08831,6628.919
3297,421.5945,171501.8,421.5906,-0.0039,-88.13655,46.09534,2569.473
3321,436.2751,4379948.87,438.4454,2.1703,-88.50254,46.06038,16777.448
3323,472.2774,234334.07,476.3038,4.0264,-88.74453,46.07494,2293.221
3328,476.7219,2285611.12,476.7464,0.0245,-88.77896,46.05992,11625.053
3342,463.0223,435834.46,463.0273,0.005,-88.53609,46.07022,2847.575
3353,399.0084,56253.98,402.0268,3.0184,-88.18412,46.07615,980.687
3355,393.8725,210500.03,396.2518,2.3793,-88.33162,46.06939,2735.539
3356,412.8655,126690.83,413.9448,1.0793,-88.24021,46.07102,2426.912
3358,416.2209,82544.72,421.5485,5.3276,-88.44137,46.06823,1091.365
3359,416.358,348927.35,421.5554,5.1974,-88.44765,46.06533,2992.406
3366,413.4908,31891.6,413.6354,0.1446,-88.14109,46.0725,1173.1
3367,413.6382,59065.21,413.6424,0.0042,-88.13284,46.07136,1064.732
3377,435.1136,38135.19,444.1271,9.0135,-88.47679,46.06129,767.492
3378,459.5489,17752.43,459.598,0.0491,-88.64667,46.05694,643.193
3381,473.8079,16823.58,474.0052,0.1973,-88.75876,46.05394,499.611
3397,472.4633,254441.43,472.4658,0.0025,-88.69483,46.05204,2074.35
3402,397.8713,1095969.59,398.1815,0.3102,-88.22112,46.05777,8101.833
3404,395.4247,144098.42,395.4878,0.0631,-88.15878,46.06173,2705.232
3406,393.2607,74784.59,396.2722,3.0115,-88.28034,46.0596,1493.645
3410,473.1089,409995.49,473.4935,0.3846,-88.77105,46.04576,3364.008
3413,393.4872,35261.77,396.2518,2.7646,-88.26696,46.05833,844.398
3425,474.3152,103144.55,475.495,1.1798,-88.78627,46.04478,1743.271
3426,468.2556,395651.05,468.458,0.2024,-88.72391,46.04257,3793.99
3444,433.736,796028.99,437.8501,4.1141,-88.49554,46.04308,5157.356
3463,412.7585,50041.86,416.7162,3.9577,-88.4507,46.04779,1214.681
3464,413.9191,11902.2,416.7937,2.8746,-88.44977,46.04402,674.244
3472,402.2828,31148.74,402.3087,0.0259,-88.29122,46.04531,1388.734
3474,412.7631,74150.87,417.111,4.3479,-88.45269,46.03941,1592.506
3484,477.3862,78598,479.9856,2.5994,-88.68101,46.03325,1136.645
3485,402.351,6179.43,402.3509,-0.0001,-88.22218,46.04418,355.533
3487,437.4325,472930.5,437.7456,0.3131,-88.51836,46.03237,2713.341
3488,453.598,317130.48,460.007,6.409,-88.55198,46.03199,2426.894
3495,416.5168,608490.83,420.1548,3.638,-88.41278,46.03171,4511.544
3497,398.7894,330815.36,402.3613,3.5719,-88.29463,46.03411,3163.373
3502,423.7965,37593.39,426.7322,2.9357,-88.34629,46.03399,1264.498
3504,402.3479,14401.9,402.3479,0,-88.28689,46.03503,617.407
3508,391.1995,9505289.75,391.7507,0.5512,-88.20271,46.01179,54276.572
3511,472.1737,29858.94,472.2139,0.0402,-88.63635,46.02255,893.001
3513,409.2793,85032.44,410.042,0.7627,-88.45299,46.02492,2240.948
3521,411.0548,109746.63,415.1874,4.1326,-88.43661,46.02431,1302.796
3522,425.8451,63379.11,426.7422,0.8971,-88.11267,46.02845,1050.645
3525,399.4726,107873.27,402.3479,2.8753,-88.30468,46.02432,1569.032
3526,411.5257,355991.75,415.4048,3.8791,-88.43274,46.01724,3978.505
3555,410.9636,282759.62,414.8103,3.8467,-88.46219,46.01051,3580.384
3556,460.2574,36408.81,460.2218,-0.0356,-88.6584,46.00971,771.585
3572,412.5458,159131.51,415.3589,2.8131,-88.46814,46.00855,2451.018
3582,399.35,42969.49,399.4029,0.0529,-88.29409,46.0095,1235.325
3585,403.1473,77872.1,406.907,3.7597,-88.44049,46.00403,1237.184
3586,388.3554,49671.92,391.6707,3.3153,-88.30865,46.00641,1334.468
3600,391.9814,77873.27,392.049,0.0676,-88.31685,46.00254,1131.764
3614,408.9171,43560.28,409.0629,0.1458,-88.4291,45.99668,779.302
3616,394.8502,81502.35,394.7469,-0.1033,-88.32188,45.9975,1490.364
3617,406.8928,43608.22,409.5056,2.6128,-88.33943,45.99732,832.295
3625,388.8944,76786.51,388.97,0.0756,-88.13508,45.99818,1495.235
3634,408.446,4806.22,408.446,0,-88.34484,45.99263,354.843
3655,392.6827,443056.05,396.4001,3.7174,-88.33193,45.98373,3797.088
3665,358.0992,1901557.29,359.5413,1.4421,-88.20072,45.97083,15716.63
3698,396.2256,13609.06,397.4666,1.241,-88.33014,45.97298,483.656
3717,386.8211,50560.16,390.0382,3.2171,-88.13983,45.96125,873.957
3727,386.86,228018.51,388.9318,2.0718,-88.13425,45.95847,2392.695
3741,390.9549,50296.79,396.0431,5.0882,-88.14771,45.95383,956.69
3940,326.5655,134348.94,326.6371,0.0716,-88.12388,45.81099,2366.389
9226,416.3867,45006.91,417.4094,1.0227,-88.36682,46.12132,1182.722
10723,493.1602,21922.81,494.8635,1.7033,-88.94373,46.35742,590.993
13485,300.4185,2393.21,301.1476,0.7291,-89.87248,46.7168,258.513
13530,220.1882,1805.95,220.5659,0.3777,-89.93425,46.71178,156.18
13531,199.5085,2651.93,196.1639,-3.3446,-89.97178,46.70846,210.715
13555,229.7094,3618.55,229.85,0.1406,-89.93436,46.70877,254.334
13591,218.1066,2197.35,218.9067,0.8001,-89.97761,46.70375,172.135
13660,323.3914,13036.81,323.3034,-0.088,-89.89547,46.7013,631.436
13675,234.9677,3612,234.7423,-0.2254,-89.94558,46.69897,286.003
13693,234.6575,3096.45,234.8669,0.2094,-89.95009,46.69744,228.501
13696,233.8938,10346.56,234.2083,0.3145,-89.95413,46.69663,559.112
13712,236.1629,1057.43,236.8731,0.7102,-89.95002,46.69606,135.517
13757,241.7694,2520.51,242.5041,0.7347,-89.94891,46.69397,193.59
13857,320.2,2186.63,320.4741,0.2741,-89.90733,46.68404,183.453
13861,321.5566,7085.65,321.8781,0.3215,-89.90794,46.68313,360.59
13870,331.5895,3190.78,332.0183,0.4288,-89.89045,46.68307,258.449
13873,322.9508,5318.16,323.1817,0.2309,-89.90652,46.68189,383.761
13874,333.567,2077.76,333.7346,0.1676,-89.88961,46.68241,208.148
13886,229.9382,2296.34,230.0036,0.0654,-89.98707,46.67783,179.587
13897,231.5648,2643.38,232.1349,0.5701,-89.98675,46.67665,224.528
13902,340.9306,628.71,341.3456,0.415,-89.88645,46.67972,103.565
13918,290.5328,2648.45,290.1204,-0.4124,-89.92468,46.67713,253.471
13942,209.6524,3234.73,211.3917,1.7393,-90.01126,46.67208,266.436
13970,373.9533,9218.34,374.1893,0.236,-89.87316,46.67445,525.182
13973,225.5603,1403.24,225.5603,0,-90.0007,46.67063,168.586
13978,377.4312,2625.03,377.1498,-0.2814,-89.872,46.67484,204.05
13986,300.6765,1573.53,300.2288,-0.4477,-89.91996,46.67227,150.914
13988,304.7657,1879.53,303.9634,-0.8023,-89.91876,46.67166,174.01
13994,310.2833,1867.41,310.1328,-0.1505,-89.91493,46.67097,164.245
14024,309.8956,3819.1,309.8933,-0.0023,-89.91459,46.66772,315.49
14035,305.8242,3544.56,304.9983,-0.8259,-89.92208,46.66667,287.666
14056,364.5565,2265.55,364.4325,-0.124,-89.88405,46.66595,188.747
14070,367.9188,4170.02,367.5787,-0.3401,-89.88284,46.66496,348.164
14077,228.1738,69.38,229.4093,1.2355,-90.05405,46.65897,31.276
14088,368.9113,1355.63,368.9206,0.0093,-89.88143,46.66392,162.116
14091,370.5503,622.12,369.0138,-1.5365,-89.88094,46.66371,91.074
14093,370.9889,512.15,370.02,-0.9689,-89.88054,46.66358,91.112
14097,370.3293,2935.14,369.2998,-1.0295,-89.8799,46.66328,243.117
14114,375.9229,5571.17,375.8793,-0.0436,-89.87824,46.66142,312.632
14168,374.5013,6836.51,374.3434,-0.1579,-89.88094,46.65584,342.733
14177,375.1317,1789.75,374.9619,-0.1698,-89.87887,46.65546,179.089
14186,373.9866,1931.19,373.1992,-0.7874,-89.88261,46.65461,182.771
14192,372.4895,1183.77,372.1319,-0.3576,-89.88263,46.65412,132.27
14199,404.4798,5126.19,404.0945,-0.3853,-89.86704,46.65359,271.8
14207,406.7576,5288.28,406.8804,0.1228,-89.86581,46.6522,312.475
14219,343.9322,5709.25,340.3366,-3.5956,-89.89595,46.64996,421.126
14251,358.4901,1990.73,359.4854,0.9953,-89.89477,46.64722,243.31
14257,357.1914,4660.29,357.4672,0.2758,-89.98807,46.6432,336.043
14258,360.6379,1451.36,360.5163,-0.1216,-89.89445,46.6466,158.2
14264,360.9722,3234.95,361.3991,0.4269,-89.89466,46.64599,362.274
14270,362.5863,2725.75,363.4446,0.8583,-89.89547,46.64527,225.457
14296,351.9576,1092.86,351.9576,0,-89.87787,46.64254,143.066
14297,351.1496,651.15,351.1496,0,-89.87825,46.64257,110.577
14353,323.515,487.95,323.9435,0.4285,-90.10876,46.62914,92.039
14358,358.284,1924.81,357.8368,-0.4472,-89.98808,46.63288,168.062
14375,367.4527,2128.21,368.2771,0.8244,-89.95301,46.63223,214.979
14424,289.2516,4468.53,289.6357,0.3841,-90.06393,46.62218,246.144
14466,356.8156,3626.1,358.1216,1.306,-89.86754,46.62605,259.903
14487,335.0414,17247.2,335.5552,0.5138,-90.10905,46.61365,1859.892
14521,333.6443,1277.2,337.8881,4.2438,-90.03926,46.61615,152.881
14614,215.6888,1359.63,216.4701,0.7813,-90.28544,46.60005,161.697
14625,218.6305,752.36,219.6364,1.0059,-90.28501,46.59949,112.252
14629,359.3097,5307.3,359.794,0.4843,-90.0284,46.60817,301.647
14638,357.037,1304.17,357.0498,0.0128,-90.03096,46.60764,157.144
14653,356.7306,6536.67,356.8427,0.1121,-90.03558,46.60649,322.31
14680,349.971,6561.36,349.971,0,-90.06648,46.6034,323.154
14735,252.0545,879.12,254.0887,2.0342,-90.28425,46.59238,114.372
14783,275.5851,1715.94,276.6018,1.0167,-90.28051,46.58894,155.152
14829,288.8543,1508.14,290.0611,1.2068,-90.28195,46.58579,149.497
14891,324.971,2930.53,324.971,0,-90.08492,46.58891,263.694
14901,324.971,5936.72,324.971,0,-90.08535,46.58807,398.173
14919,408.1832,2895.01,408.4999,0.3167,-89.8585,46.59519,226.996
14947,409.6521,1157.35,410.0651,0.413,-89.85837,46.59346,130.752
15009,423.9813,2566.57,424.2024,0.2211,-89.87086,46.58646,202.979
15051,251.1532,3063.81,251.4879,0.3347,-90.36757,46.5656,322.938
15054,400.7678,1203.47,400.8687,0.1009,-89.9027,46.5827,126.249
15058,427.3515,25506.38,427.6049,0.2534,-89.86491,46.5828,779.363
15092,404.5046,1326.01,403.2104,-1.2942,-89.98974,46.5775,140.152
15167,404.978,11843.13,404.978,0,-89.90117,46.57587,541.628
15220,355.3219,2230.59,355.3553,0.0334,-90.1705,46.56302,192.564
15225,429.6399,3955.26,429.3319,-0.308,-89.88571,46.57287,232.189
15227,403.677,1031.97,403.9492,0.2722,-89.90311,46.57235,127.842
15259,349.6981,751.99,350.5761,0.878,-90.09222,46.56386,117.027
15262,335.0168,3731,335.0615,0.0447,-90.29716,46.55603,282.509
15282,351.971,789.59,351.971,0,-90.10144,46.56175,108.259
15289,350.1538,1252.79,350.1367,-0.0171,-90.12274,46.56076,133.096
15291,379.972,2364.45,380.0281,0.0561,-90.15827,46.55931,254.544
15298,336.9423,5172.02,337.2767,0.3344,-90.24195,46.55541,373.993
15327,398.3813,8014.26,398.2169,-0.1644,-89.91379,46.56477,454.897
15340,396.8605,2539.5,396.8425,-0.018,-89.91479,46.56438,184.656
15347,310.7561,22950.27,310.5114,-0.2447,-90.32344,46.5488,1310.009
15349,364.972,1713.07,364.9928,0.0208,-90.14801,46.55583,150.434
15354,324.9847,1855.89,325.2227,0.238,-90.30236,46.54985,170.418
15358,364.972,4834.46,364.9928,0.0208,-90.14778,46.55513,283.909
15379,353.1782,2108.08,353.279,0.1008,-90.13218,46.55416,180.706
15400,404.9847,4207.45,404.978,-0.0067,-89.9117,46.56048,324.621
15411,322.978,716.01,323.0122,0.0342,-90.30868,46.54571,111.174
15426,322.978,1365.81,323.0122,0.0342,-90.30836,46.54528,139.867
15434,322.978,7568.72,323.0122,0.0342,-90.30736,46.5442,472.036
15441,390.9005,4582.62,391.366,0.4655,-90.01427,46.5548,342.265
15457,322.978,7006.9,323.0122,0.0342,-90.30517,46.54328,513.564
15462,403.7869,5739.17,403.7711,-0.0158,-89.76619,46.5621,295.674
15472,322.978,2274.33,323.0234,0.0454,-90.30319,46.54248,196.795
15479,400.4135,9414.99,400.5555,0.142,-89.92704,46.55509,369.061
15484,391.6497,2868.14,391.2861,-0.3636,-89.92053,46.55513,328.053
15491,390.978,437.37,390.5998,-0.3782,-89.9204,46.55477,81.086
15492,389.872,1296.47,389.872,0,-90.1893,46.54502,139.858
15493,389.872,1494.07,389.872,0,-90.19015,46.54494,146.82
15527,378.9219,748.12,379.1132,0.1913,-90.15519,46.54363,100.751
15531,391.4761,1628.51,391.585,0.1089,-90.18317,46.5422,176.437
15593,392.1672,774.74,392.0367,-0.1305,-90.19708,46.53753,107.205
15594,368.731,1133.78,369.3863,0.6553,-90.10279,46.54078,138.563
15604,404.1497,27994.73,404.1067,-0.043,-89.91039,46.5459,682.956
15622,373.971,1029.58,374.583,0.612,-90.11714,46.53816,117.979
15657,366.1444,586.51,366.5069,0.3625,-90.10303,46.53644,91.808
15664,383.2878,497.34,381.5553,-1.7325,-90.19928,46.53239,91.508
15668,381.5137,870.98,380.0549,-1.4588,-90.19932,46.53213,117.271
15669,364.0628,1163.52,365.3842,1.3214,-90.1718,46.533,132.908
15673,363.8983,3357.16,364.1477,0.2494,-90.17115,46.53238,260.493
15679,373.515,1424.66,372.8485,-0.6665,-90.21278,46.53094,182.155
15685,363.1944,1064.25,361.1137,-2.0807,-90.16601,46.5324,132.028
15687,400.9009,716.64,399.978,-0.9229,-89.92792,46.54075,107.859
15697,368.7878,183.06,368.7878,0,-90.14515,46.5319,51.217
15709,379.971,960.6,379.971,0,-90.04841,46.53459,119.823
15719,389.2951,2676.99,389.2721,-0.023,-89.92904,46.53761,194.846
15724,398.9928,3347.52,398.7253,-0.2675,-89.91633,46.53746,327.12
15744,369.972,852.58,369.7624,-0.2096,-90.20783,46.52598,110.313
15789,369.9932,896.94,370.221,0.2278,-90.17606,46.52486,116.039
15790,369.972,425.35,370.221,0.249,-90.17573,46.52488,99.843
15810,369.5131,2277.27,369.8286,0.3155,-90.19504,46.52246,250.774
15811,374.1583,2028.62,374.3372,0.1789,-90.16716,46.52345,237.3
