lakeid,lakename,year4,daynum,sampledate,rep,station,depth,wtemp,o2,cond,alk,chlor,phaeo,ph,doc,dic,totnuf,totpuf,suva,flag_wtemp,flag_o2,flag_o2sat,flag_cond,flag_alk,flag_chlor,flag_phaeo,flag_ph,flag_doc,flag_dic,flag_totnuf,flag_totpuf,flag_suva
"MR","Morton Lake",2003,164,2003-06-13,1,11,0.00,19.67,9.68,,,,,,,,,,,,,,,,,,,,,,,
"MR","Morton Lake",2003,164,2003-06-13,1,11,1.00,19.26,9.60,,,,,,,,,,,,,,,,,,,,,,,
"MR","Morton Lake",2003,164,2003-06-13,1,11,2.00,18.52,9.41,,,,,,,,,,,,,,,,,,,,,,,
"MR","Morton Lake",2003,164,2003-06-13,1,11,3.00,16.11,7.13,,,,,,,,,,,,,,,,,,,,,,,
"MR","Morton Lake",2003,164,2003-06-13,1,11,4.00,13.75,4.05,,,,,,,,,,,,,,,,,,,,,,,
"MR","Morton Lake",2003,164,2003-06-13,1,11,6.00,9.97,0.16,,,,,,,,,,,,,,,,,,,,,,,
"MR","Morton Lake",2003,164,2003-06-13,1,11,0.50,,,81.00,756.00,-10.10,21.20,8.03,11.52,9.59,556,22,252.200,,,,,,"O",,,,,,,"E"
"NL","Nelson Lake",2003,170,2003-06-19,1,11,2.00,21.15,9.01,,,,,,,,,,,,,,,,,,,,,,,
"NL","Nelson Lake",2003,170,2003-06-19,1,11,7.00,12.86,11.53,,,,,,,,,,,,,,,,,,,,,,,
"NL","Nelson Lake",2003,170,2003-06-19,1,11,9.00,10.05,1.58,,,,,,,,,,,,,,,,,,,,,,,
"NL","Nelson Lake",2003,170,2003-06-19,1,11,10.00,9.39,0.30,,,,,,,,,,,,,,,,,,,,,,,
"NL","Nelson Lake",2003,170,2003-06-19,1,11,0.50,,,19.00,110.00,0.80,0.80,7.33,4.51,1.56,313,8,89.000,,,,,,,,,,,,,"E"
"OX","Oxbow Lake",2003,167,2003-06-16,1,11,0.00,22.92,9.43,,,,,,,,,,,,,,,,,,,,,,,
"OX","Oxbow Lake",2003,167,2003-06-16,1,11,1.00,22.25,9.22,,,,,,,,,,,,,,,,,,,,,,,
"OX","Oxbow Lake",2003,167,2003-06-16,1,11,3.00,16.33,7.42,,,,,,,,,,,,,,,,,,,,,,,
"OX","Oxbow Lake",2003,167,2003-06-16,1,11,4.00,14.05,5.40,,,,,,,,,,,,,,,,,,,,,,,
"OX","Oxbow Lake",2003,167,2003-06-16,1,11,6.00,10.61,5.65,,,,,,,,,,,,,,,,,,,,,,,
"OX","Oxbow Lake",2003,167,2003-06-16,1,11,8.00,9.10,4.66,,,,,,,,,,,,,,,,,,,,,,,
"OX","Oxbow Lake",2003,167,2003-06-16,1,11,10.00,8.54,3.51,,,,,,,,,,,,,,,,,,,,,,,
"OX","Oxbow Lake",2003,167,2003-06-16,1,11,14.00,7.70,0.19,,,,,,,,,,,,,,,,,,,,,,,
"OX","Oxbow Lake",2003,167,2003-06-16,2,11,0.50,,,35.00,270.00,4.50,0.80,7.61,11.33,3.25,437,9,,,,,,,,,,,,,,
"PP","Papoose Lake",2003,167,2003-06-16,1,11,0.00,23.21,9.29,,,,,,,,,,,,,,,,,,,,,,,
"PP","Papoose Lake",2003,167,2003-06-16,1,11,1.00,22.08,9.43,,,,,,,,,,,,,,,,,,,,,,,
"PP","Papoose Lake",2003,167,2003-06-16,1,11,3.00,18.67,10.19,,,,,,,,,,,,,,,,,,,,,,,
"PP","Papoose Lake",2003,167,2003-06-16,1,11,4.00,17.13,10.44,,,,,,,,,,,,,,,,,,,,,,,
"PP","Papoose Lake",2003,167,2003-06-16,1,11,6.00,11.02,10.16,,,,,,,,,,,,,,,,,,,,,,,
"PP","Papoose Lake",2003,167,2003-06-16,1,11,9.00,8.38,7.46,,,,,,,,,,,,,,,,,,,,,,,
"PP","Papoose Lake",2003,167,2003-06-16,1,11,12.00,7.51,5.54,,,,,,,,,,,,,,,,,,,,,,,
"PP","Papoose Lake",2003,167,2003-06-16,1,11,14.00,6.94,4.57,,,,,,,,,,,,,,,,,,,,,,,
"PP","Papoose Lake",2003,167,2003-06-16,1,11,17.00,6.33,1.96,,,,,,,,,,,,,,,,,,,,,,,
"PP","Papoose Lake",2003,167,2003-06-16,1,11,20.00,6.09,0.06,,,,,,,,,,,,,,,,,,,,,,,
"PP","Papoose Lake",2003,167,2003-06-16,1,11,0.50,,,110.00,1053.00,1.80,-0.20,8.23,6.51,13.87,284,8,169.300,,,,,,,,,,,,,"E"
"UB","Upper Buckatabon Lake",2003,157,2003-06-06,1,11,0.50,,,74.00,662.00,-9.50,23.80,8.46,4.18,8.60,280,17,204.500,,,,,,"O",,,,,,,"E"
"UB","Upper Buckatabon Lake",2003,157,2003-06-06,1,11,1.00,19.02,10.14,,,,,,,,,,,,,,,,,,,,,,,
"UB","Upper Buckatabon Lake",2003,157,2003-06-06,1,11,3.00,16.97,10.67,,,,,,,,,,,,,,,,,,,,,,,
"UB","Upper Buckatabon Lake",2003,157,2003-06-06,1,11,5.00,14.71,9.47,,,,,,,,,,,,,,,,,,,,,,,
"UB","Upper Buckatabon Lake",2003,157,2003-06-06,1,11,6.00,13.00,7.82,,,,,,,,,,,,,,,,,,,,,,,
"UB","Upper Buckatabon Lake",2003,157,2003-06-06,1,11,8.00,9.75,3.16,,,,,,,,,,,,,,,,,,,,,,,
"UB","Upper Buckatabon Lake",2003,157,2003-06-06,1,11,9.00,9.42,2.38,,,,,,,,,,,,,,,,,,,,,,,
"UB","Upper Buckatabon Lake",2003,157,2003-06-06,1,11,10.00,8.98,1.22,,,,,,,,,,,,,,,,,,,,,,,
"UB","Upper Buckatabon Lake",2003,157,2003-06-06,1,11,11.00,8.79,0.12,,,,,,,,,,,,,,,,,,,,,,,
"UB","Upper Buckatabon Lake",2003,157,2003-06-06,1,11,13.00,8.53,0.06,,,,,,,,,,,,,,,,,,,,,,,
"WS","White Sand Lake",2003,153,2003-06-02,1,11,0.00,16.70,10.19,,,,,,,,,,,,,,,,,,,,,,,
"WS","White Sand Lake",2003,153,2003-06-02,1,11,2.00,15.40,10.42,,,,,,,,,,,,,,,,,,,,,,,
"WS","White Sand Lake",2003,153,2003-06-02,1,11,4.00,14.40,10.63,,,,,,,,,,,,,,,,,,,,,,,
"WS","White Sand Lake",2003,153,2003-06-02,1,11,7.00,10.60,12.04,,,,,,,,,,,,,,,,,,,,,,,
"WS","White Sand Lake",2003,153,2003-06-02,1,11,12.00,7.60,9.02,,,,,,,,,,,,,,,,,,,,,,,
"WS","White Sand Lake",2003,153,2003-06-02,1,11,15.00,7.58,7.00,,,,,,,,,,,,,,,,,,,,,,,
"WS","White Sand Lake",2003,153,2003-06-02,1,11,16.00,7.57,6.90,,,,,,,,,,,,,,,,,,,,,,,
"WS","White Sand Lake",2003,153,2003-06-02,1,11,19.00,6.67,5.84,,,,,,,,,,,,,,,,,,,,,,,
"WS","White Sand Lake",2003,153,2003-06-02,1,11,21.00,6.53,0.10,,,,,,,,,,,,,,,,,,,,,,,
"BM","Big Muskellunge Lake",2003,176,2003-06-25,1,11,0.00,22.60,8.80,,,1.80,0.10,8.08,,,,,,,,,,,,,,,,,,
"BM","Big Muskellunge Lake",2003,176,2003-06-25,1,11,4.00,22.50,8.90,,,,,,,,,,,,,,,,,,,,,,,
"BM","Big Muskellunge Lake",2003,176,2003-06-25,1,11,9.00,12.20,12.30,,,,,,,,,,,,,,,,,,,,,,,
"BM","Big Muskellunge Lake",2003,176,2003-06-25,1,11,15.00,8.90,6.70,,,,,,,,,,,,,,,,,,,,,,,
"BM","Big Muskellunge Lake",2003,176,2003-06-25,1,11,18.00,8.60,3.70,,,,,,,,,,,,,,,,,,,,,,,
"CP","Carpenter Lake",2003,162,2003-06-11,1,11,2.50,17.23,9.17,,,,,,,,,,,,,,,,,,,,,,,
"ER","Erickson Lake",2003,161,2003-06-10,2,11,0.50,,,48.00,471.00,4.30,1.10,7.77,6.58,6.09,566,15,,,,,,,,,,,,,,
"KA","Katinka Lake",2003,164,2003-06-13,1,11,5.00,14.02,12.14,,,,,,,,,,,,,,,,,,,,,,,
"KA","Katinka Lake",2003,164,2003-06-13,1,11,8.00,9.26,11.85,,,,,,,,,,,,,,,,,,,,,,,
"KA","Katinka Lake",2003,164,2003-06-13,1,11,11.00,6.50,9.97,,,,,,,,,,,,,,,,,,,,,,,
"KA","Katinka Lake",2003,164,2003-06-13,1,11,17.00,5.47,0.06,,,,,,,,,,,,,,,,,,,,,,,
"LV","Little Arbor Vitae Lake",2003,160,2003-06-09,1,11,0.00,17.96,9.22,,,,,,,,,,,,,,,,,,,,,,,
"LV","Little Arbor Vitae Lake",2003,160,2003-06-09,1,11,3.00,17.26,9.08,,,,,,,,,,,,,,,,,,,,,,,
"LA","Lake Laura",2003,160,2003-06-09,1,11,0.50,,,57.00,517.00,2.00,-0.20,8.10,3.54,7.00,284,8,99.600,,,,,,,,,,,,,"E"
"LN","Little Rock Lake - North",2003,272,2003-09-29,1,11,7.00,12.40,8.08,,,,,,,,,,,,,,,,,,,,,,,
"LR","Little Rock Lake - South",2003,272,2003-09-29,1,11,2.00,12.20,9.47,,,,,,,,,,,,,,,,,,,,,,,
"LG","Little St Germain Lake",2003,161,2003-06-10,1,11,0.00,17.52,9.84,,,,,,,,,,,,,,,,,,,,,,,
"MC","McCullough Lake",2003,164,2003-06-13,1,11,2.00,17.95,9.08,,,,,,,,,,,,,,,,,,,,,,,
"MC","McCullough Lake",2003,164,2003-06-13,1,11,3.50,16.28,6.77,,,,,,,,,,,,,,,,,,,,,,,
"MC","McCullough Lake",2003,164,2003-06-13,1,11,0.50,,,60.00,556.00,6.30,0.70,7.84,12.86,6.98,532,17,286.400,,,,,,,,,,,,,"E"
"MR","Morton Lake",2003,164,2003-06-13,1,11,7.00,9.52,0.12,,,,,,,,,,,,,,,,,,,,,,,
"NL","Nelson Lake",2003,170,2003-06-19,1,11,3.00,20.97,9.06,,,,,,,,,,,,,,,,,,,,,,,
"OX","Oxbow Lake",2003,167,2003-06-16,1,11,12.00,8.03,2.19,,,,,,,,,,,,,,,,,,,,,,,
"PP","Papoose Lake",2003,167,2003-06-16,1,11,5.00,13.94,11.34,,,,,,,,,,,,,,,,,,,,,,,
"PP","Papoose Lake",2003,167,2003-06-16,1,11,11.00,7.72,6.24,,,,,,,,,,,,,,,,,,,,,,,
"PP","Papoose Lake",2003,167,2003-06-16,1,11,16.00,6.47,2.86,,,,,,,,,,,,,,,,,,,,,,,
"PP","Papoose Lake",2003,167,2003-06-16,1,11,19.00,6.14,0.07,,,,,,,,,,,,,,,,,,,,,,,
"WS","White Sand Lake",2003,153,2003-06-02,2,11,0.50,,,74.00,679.00,-3.60,5.70,8.03,3.42,9.27,246,5,137.900,,,,,,"O",,,,,,,"E"
"WS","White Sand Lake",2003,153,2003-06-02,1,11,6.00,13.00,11.10,,,,,,,,,,,,,,,,,,,,,,,
"WS","White Sand Lake",2003,153,2003-06-02,1,11,8.00,9.43,12.33,,,,,,,,,,,,,,,,,,,,,,,
"WS","White Sand Lake",2003,153,2003-06-02,1,11,11.00,7.86,9.60,,,,,,,,,,,,,,,,,,,,,,,
"WS","White Sand Lake",2003,153,2003-06-02,1,11,14.00,7.10,8.02,,,,,,,,,,,,,,,,,,,,,,,
"WS","White Sand Lake",2003,153,2003-06-02,1,11,17.00,6.80,6.99,,,,,,,,,,,,,,,,,,,,,,,
"AN","Anvil Lake",2004,162,2004-06-10,1,11,0.00,17.63,9.26,,,,,,,,,,,,,,,,,,,,,,,
"AN","Anvil Lake",2004,162,2004-06-10,1,11,1.00,17.62,9.24,,,,,,,,,,,,,,,,,,,,,,,
"AN","Anvil Lake",2004,162,2004-06-10,1,11,6.00,14.70,9.10,,,,,,,,,,,,,,,,,,,,,,,
"AN","Anvil Lake",2004,162,2004-06-10,1,11,7.00,13.55,7.82,,,,,,,,,,,,,,,,,,,,,,,
"AN","Anvil Lake",2004,162,2004-06-10,1,11,9.00,12.94,3.70,,,,,,,,,,,,,,,,,,,,,,,
"AN","Anvil Lake",2004,162,2004-06-10,1,11,0.50,,,34.00,234.00,4.20,0.20,7.51,,,334,12,92.870,,,,,,,,,"D","D",,,
"AN","Anvil Lake",2004,162,2004-06-10,2,11,0.50,,,34.00,246.00,4.50,0.30,7.51,,,334,10,,,,,,,,,,"D","D",,,
"CL","Circle Lily Lake",2004,155,2004-06-03,1,11,0.00,14.80,9.90,,,,,,,,,,,,,,,,,,,,,,,
"CL","Circle Lily Lake",2004,155,2004-06-03,1,11,3.00,13.80,9.60,,,,,,,,,,,,,,,,,,,,,,,
"CL","Circle Lily Lake",2004,155,2004-06-03,1,11,4.00,13.30,9.40,,,,,,,,,,,,,,,,,,,,,,,
"CL","Circle Lily Lake",2004,155,2004-06-03,1,11,8.00,10.70,7.10,,,,,,,,,,,,,,,,,,,,,,,
"CL","Circle Lily Lake",2004,155,2004-06-03,1,11,11.00,8.40,0.10,,,,,,,,,,,,,,,,,,,,,,,
"CB","Crab Lake",2004,159,2004-06-07,1,11,1.00,17.40,10.00,,,,,,,,,,,,,,,,,,,,,,,
"CB","Crab Lake",2004,159,2004-06-07,1,11,2.00,15.70,10.10,,,,,,,,,,,,,,,,,,,,,,,
"CB","Crab Lake",2004,159,2004-06-07,1,11,4.00,13.70,10.00,,,,,,,,,,,,,,,,,,,,,,,
"CB","Crab Lake",2004,159,2004-06-07,1,11,6.00,12.70,9.90,,,,,,,,,,,,,,,,,,,,,,,
"CB","Crab Lake",2004,159,2004-06-07,1,11,7.00,12.10,9.60,,,,,,,,,,,,,,,,,,,,,,,
"CB","Crab Lake",2004,159,2004-06-07,1,11,9.00,8.30,9.10,,,,,,,,,,,,,,,,,,,,,,,
"CB","Crab Lake",2004,159,2004-06-07,1,11,10.00,7.60,8.70,,,,,,,,,,,,,,,,,,,,,,,
"CB","Crab Lake",2004,159,2004-06-07,1,11,12.00,7.10,8.60,,,,,,,,,,,,,,,,,,,,,,,
"CB","Crab Lake",2004,159,2004-06-07,1,11,13.00,6.60,8.00,,,,,,,,,,,,,,,,,,,,,,,
"CB","Crab Lake",2004,159,2004-06-07,1,11,16.00,6.10,7.20,,,,,,,,,,,,,,,,,,,,,,,
"CB","Crab Lake",2004,159,2004-06-07,1,11,18.00,6.10,7.10,,,,,,,,,,,,,,,,,,,,,,,
"CB","Crab Lake",2004,159,2004-06-07,1,11,22.00,5.90,0.10,,,,,,,,,,,,,,,,,,,,,,,
"CB","Crab Lake",2004,159,2004-06-07,1,11,23.00,6.50,8.10,,,,,,,,,,,,"K",,,,,,,,,,,
"CB","Crab Lake",2004,159,2004-06-07,1,11,0.50,,,44.00,337.00,2.70,0.30,7.42,,,384,12,263.810,,,,,,,,,"D","D",,,
"CB","Crab Lake",2004,166,2004-06-14,1,11,3.00,18.41,9.49,,,,,,,,,,,,,,,,,,,,,,,
"CB","Crab Lake",2004,166,2004-06-14,1,11,5.00,15.76,9.46,,,,,,,,,,,,,,,,,,,,,,,
"CB","Crab Lake",2004,166,2004-06-14,1,11,6.00,13.43,9.20,,,,,,,,,,,,,,,,,,,,,,,
"CB","Crab Lake",2004,166,2004-06-14,1,11,8.00,9.33,7.92,,,,,,,,,,,,,,,,,,,,,,,
"CB","Crab Lake",2004,166,2004-06-14,1,11,11.00,6.63,7.20,,,,,,,,,,,,,,,,,,,,,,,
"CB","Crab Lake",2004,166,2004-06-14,1,11,13.00,6.36,6.51,,,,,,,,,,,,,,,,,,,,,,,
"CB","Crab Lake",2004,166,2004-06-14,1,11,16.00,6.00,5.74,,,,,,,,,,,,,,,,,,,,,,,
"CB","Crab Lake",2004,166,2004-06-14,1,11,19.00,5.83,3.75,,,,,,,,,,,,,,,,,,,,,,,
"DA","Day Lake",2004,161,2004-06-09,1,11,0.00,19.02,9.04,,,,,,,,,,,,,,,,,,,,,,,
"DA","Day Lake",2004,161,2004-06-09,1,11,2.00,19.01,9.08,,,,,,,,,,,,,,,,,,,,,,,
"DA","Day Lake",2004,161,2004-06-09,1,11,3.00,17.52,7.79,,,,,,,,,,,,,,,,,,,,,,,
"DA","Day Lake",2004,161,2004-06-09,1,11,5.00,14.61,10.42,,,,,,,,,,,,,,,,,,,,,,,
"DA","Day Lake",2004,161,2004-06-09,1,11,6.00,13.36,10.95,,,,,,,,,,,,,,,,,,,,,,,
"DA","Day Lake",2004,161,2004-06-09,1,11,8.00,8.92,12.58,,,,,,,,,,,,,,,,,,,,,,,
"DA","Day Lake",2004,161,2004-06-09,1,11,9.00,7.92,11.99,,,,,,,,,,,,,,,,,,,,,,,
"DA","Day Lake",2004,161,2004-06-09,1,11,15.00,6.57,6.33,,,,,,,,,,,,,,,,,,,,,,,
"DA","Day Lake",2004,161,2004-06-09,1,11,18.00,6.35,0.11,,,,,,,,,,,,,,,,,,,,,,,
"DA","Day Lake",2004,161,2004-06-09,1,11,0.50,,,11.00,43.00,0.80,0.20,6.67,,,359,28,62.840,,,,,,,,,"D","D",,,
"EA","Eagle Lake",2004,160,2004-06-08,1,11,1.00,19.30,9.30,,,,,,,,,,,,,,,,,,,,,,,
"EA","Eagle Lake",2004,160,2004-06-08,1,11,3.00,18.30,9.10,,,,,,,,,,,,,,,,,,,,,,,
"EA","Eagle Lake",2004,160,2004-06-08,1,11,4.00,16.50,8.70,,,,,,,,,,,,,,,,,,,,,,,
"EA","Eagle Lake",2004,160,2004-06-08,1,11,6.00,14.80,7.00,,,,,,,,,,,,,,,,,,,,,,,
"EA","Eagle Lake",2004,160,2004-06-08,1,11,8.00,13.70,4.70,,,,,,,,,,,,,,,,,,,,,,,
"EA","Eagle Lake",2004,160,2004-06-08,1,11,0.50,,,72.00,525.00,6.10,0.00,7.61,,,419,10,297.290,,,,,,,,,"D","D",,,
"EA","Eagle Lake",2004,160,2004-06-08,2,11,0.50,,,72.00,498.00,7.10,-0.50,7.73,,,399,10,,,,,,,,"S",,"D","D",,,
"ES","Escanaba Lake",2004,159,2004-06-07,1,11,1.00,17.80,10.90,,,,,,,,,,,,,,,,,,,,,,,
"ES","Escanaba Lake",2004,159,2004-06-07,1,11,4.00,16.60,11.10,,,,,,,,,,,,,,,,,,,,,,,
"ES","Escanaba Lake",2004,159,2004-06-07,1,11,6.00,13.60,9.50,,,,,,,,,,,,,,,,,,,,,,,
"ES","Escanaba Lake",2004,159,2004-06-07,1,11,0.50,,,46.00,398.00,5.90,-0.90,7.99,,,364,44,203.410,,,,,,,"S",,"D","D",,,
"ES","Escanaba Lake",2004,182,2004-06-30,1,11,1.00,19.80,9.50,,,,,,,,,,,,,,,,,,,,,,,
"ES","Escanaba Lake",2004,182,2004-06-30,1,11,2.00,19.70,9.60,,,,,,,,,,,,,,,,,,,,,,,
"ES","Escanaba Lake",2004,182,2004-06-30,1,11,4.00,17.70,9.90,,,,,,,,,,,,,,,,,,,,,,,
"ES","Escanaba Lake",2004,182,2004-06-30,1,11,5.00,17.30,9.80,,,,,,,,,,,,,,,,,,,,,,,
"ES","Escanaba Lake",2004,182,2004-06-30,1,11,7.00,12.10,1.10,,,,,,,,,,,,,,,,,,,,,,,
"ES","Escanaba Lake",2004,182,2004-06-30,1,11,8.00,11.90,0.80,,,,,,,,,,,,,,,,,,,,,,,
"JO","Johnson Lake",2004,156,2004-06-04,1,11,1.00,16.50,10.90,,,,,,,,,,,,,,,,,,,,,,,
"JO","Johnson Lake",2004,156,2004-06-04,1,11,3.00,14.60,11.50,,,,,,,,,,,,,,,,,,,,,,,
"JO","Johnson Lake",2004,156,2004-06-04,1,11,8.00,7.20,8.00,,,,,,,,,,,,,,,,,,,,,,,
"JO","Johnson Lake",2004,156,2004-06-04,1,11,10.00,6.30,2.10,,,,,,,,,,,,,,,,,,,,,,,
"JO","Johnson Lake",2004,156,2004-06-04,1,11,12.00,5.70,0.10,,,,,,,,,,,,,,,,,,,,,,,
"JO","Johnson Lake",2004,156,2004-06-04,1,11,14.00,5.60,0.10,,,,,,,,,,,,,,,,,,,,,,,
"JO","Johnson Lake",2004,156,2004-06-04,1,11,0.50,,,179.00,1208.00,2.00,3.40,8.51,,,334,8,143.570,,,,,,"O",,,"D","D",,,
"JO","Johnson Lake",2004,156,2004-06-04,2,11,0.50,,,180.00,1171.00,5.40,-0.20,8.51,,,329,10,,,,,,,,"S",,"D","D",,,
"LL","Lac Du Lune Lake",2004,166,2004-06-14,1,11,0.00,17.77,9.34,,,,,,,,,,,,,,,,,,,,,,,
"LL","Lac Du Lune Lake",2004,166,2004-06-14,1,11,2.00,17.73,9.34,,,,,,,,,,,,,,,,,,,,,,,
"LL","Lac Du Lune Lake",2004,166,2004-06-14,1,11,4.00,16.60,9.65,,,,,,,,,,,,,,,,,,,,,,,
"LL","Lac Du Lune Lake",2004,166,2004-06-14,1,11,7.00,12.50,10.93,,,,,,,,,,,,,,,,,,,,,,,
"LL","Lac Du Lune Lake",2004,166,2004-06-14,1,11,9.00,8.20,11.43,,,,,,,,,,,,,,,,,,,,,,,
"LL","Lac Du Lune Lake",2004,166,2004-06-14,1,11,12.00,6.34,6.55,,,,,,,,,,,,,,,,,,,,,,,
"LL","Lac Du Lune Lake",2004,166,2004-06-14,1,11,13.00,6.22,6.54,,,,,,,,,,,,,,,,,,,,,,,
"LL","Lac Du Lune Lake",2004,166,2004-06-14,1,11,15.00,5.77,4.36,,,,,,,,,,,,,,,,,,,,,,,
"LL","Lac Du Lune Lake",2004,166,2004-06-14,1,11,16.00,5.68,0.10,,,,,,,,,,,,,,,,,,,,,,,
"LL","Lac Du Lune Lake",2004,166,2004-06-14,2,11,0.50,,,16.00,90.00,1.60,0.00,7.09,,,195,29,,,,,,,,,,"D","D",,,
"LI","Little Crawling Stone Lake",2004,156,2004-06-04,1,11,0.00,16.90,10.20,,,,,,,,,,,,,,,,,,,,,,,
"LI","Little Crawling Stone Lake",2004,156,2004-06-04,1,11,1.00,16.40,10.20,,,,,,,,,,,,,,,,,,,,,,,
"LI","Little Crawling Stone Lake",2004,156,2004-06-04,1,11,8.00,9.60,9.50,,,,,,,,,,,,,,,,,,,,,,,
"LI","Little Crawling Stone Lake",2004,156,2004-06-04,1,11,10.00,7.70,4.10,,,,,,,,,,,,,,,,,,,,,,,
"LI","Little Crawling Stone Lake",2004,156,2004-06-04,1,11,13.00,7.20,1.40,,,,,,,,,,,,,,,,,,,,,,,
"LI","Little Crawling Stone Lake",2004,156,2004-06-04,1,11,0.50,,,74.00,548.00,2.90,-0.30,7.92,,,290,1,110.310,,,,,,,"S",,"D","D",,,
"LI","Little Crawling Stone Lake",2004,156,2004-06-04,2,11,0.50,,,74.00,543.00,2.30,0.00,7.89,,,300,24,,,,,,,,,,"D","D",,,
"MU","Muskellunge Lake",2004,162,2004-06-10,1,11,0.00,19.36,8.40,,,,,,,,,,,,,,,,,,,,,,,
"MU","Muskellunge Lake",2004,162,2004-06-10,1,11,2.00,19.16,8.34,,,,,,,,,,,,,,,,,,,,,,,
"MU","Muskellunge Lake",2004,162,2004-06-10,1,11,3.00,17.44,6.11,,,,,,,,,,,,,,,,,,,,,,,
"MU","Muskellunge Lake",2004,162,2004-06-10,1,11,5.00,14.05,0.22,,,,,,,,,,,,,,,,,,,,,,,
"MU","Muskellunge Lake",2004,162,2004-06-10,2,11,0.50,,,80.00,660.00,8.40,-1.80,7.62,,,439,22,,,,,,,"O","S",,"D","D",,,
"OT","Otter Lake",2004,160,2004-06-08,1,11,1.00,19.80,9.60,,,,,,,,,,,,,,,,,,,,,,,
"OT","Otter Lake",2004,160,2004-06-08,1,11,3.00,19.70,9.60,,,,,,,,,,,,,,,,,,,,,,,
"OT","Otter Lake",2004,160,2004-06-08,1,11,5.00,13.60,5.90,,,,,,,,,,,,,,,,,,,,,,,
"OT","Otter Lake",2004,160,2004-06-08,1,11,8.00,13.00,0.30,,,,,,,,,,,,,,,,,,,,,,,
"OT","Otter Lake",2004,160,2004-06-08,2,11,0.50,,,72.00,521.00,5.70,0.20,7.74,,,409,10,,,,,,,,,,"D","D",,,
"PI","Pioneer Lake",2004,146,2004-05-25,1,11,0.00,12.61,9.78,,,,,,,,,,,"J","J",,,,,,,,,,,
"PI","Pioneer Lake",2004,146,2004-05-25,1,11,1.00,12.61,9.58,,,,,,,,,,,"J","J",,,,,,,,,,,
"PI","Pioneer Lake",2004,146,2004-05-25,1,11,2.00,12.61,9.09,,,,,,,,,,,"J","J",,,,,,,,,,,
"PI","Pioneer Lake",2004,146,2004-05-25,1,11,3.00,12.58,9.14,,,,,,,,,,,"J","J",,,,,,,,,,,
"PI","Pioneer Lake",2004,146,2004-05-25,1,11,5.00,12.55,10.31,,,,,,,,,,,"J","J",,,,,,,,,,,
"PI","Pioneer Lake",2004,146,2004-05-25,1,11,6.00,12.51,9.85,,,,,,,,,,,"J","J",,,,,,,,,,,
"PI","Pioneer Lake",2004,146,2004-05-25,1,11,7.00,12.43,9.75,,,,,,,,,,,"J","J",,,,,,,,,,,
"PI","Pioneer Lake",2004,146,2004-05-25,1,11,9.00,11.85,9.50,,,,,,,,,,,"J","J",,,,,,,,,,,
"PI","Pioneer Lake",2004,146,2004-05-25,1,11,0.50,,,97.00,957.00,7.50,-0.60,7.71,,,344,14,,,,,,,,"S",,"D","D",,,
"PI","Pioneer Lake",2004,154,2004-06-02,1,11,1.00,13.95,9.90,,,,,,,,,,,"J","J",,,,,,,,,,,
"PI","Pioneer Lake",2004,154,2004-06-02,1,11,2.00,13.92,9.90,,,,,,,,,,,"J","J",,,,,,,,,,,
"PI","Pioneer Lake",2004,154,2004-06-02,1,11,3.00,13.92,9.90,,,,,,,,,,,"J","J",,,,,,,,,,,
"PI","Pioneer Lake",2004,154,2004-06-02,1,11,5.00,13.89,9.90,,,,,,,,,,,"J","J",,,,,,,,,,,
"PI","Pioneer Lake",2004,154,2004-06-02,1,11,7.00,13.81,9.80,,,,,,,,,,,"J","J",,,,,,,,,,,
"PI","Pioneer Lake",2004,154,2004-06-02,1,11,8.50,13.70,9.00,,,,,,,,,,,"J","J",,,,,,,,,,,
"PI","Pioneer Lake",2004,154,2004-06-02,2,11,0.50,,,96.00,788.00,6.20,-0.10,7.86,,,359,15,,,,,,,,"S",,"D","D",,,
"SP","Sparkling Lake",2004,155,2004-06-03,1,11,0.00,15.00,10.80,,,,,,,,,,,,,,,,,,,,,,,
"SP","Sparkling Lake",2004,155,2004-06-03,1,11,1.00,14.70,10.90,,,,,,,,,,,,,,,,,,,,,,,
"SP","Sparkling Lake",2004,155,2004-06-03,1,11,3.00,13.80,11.00,,,,,,,,,,,,,,,,,,,,,,,
"SP","Sparkling Lake",2004,155,2004-06-03,1,11,6.00,13.10,11.30,,,,,,,,,,,,,,,,,,,,,,,
"SP","Sparkling Lake",2004,155,2004-06-03,1,11,7.00,12.90,11.40,,,,,,,,,,,,,,,,,,,,,,,
"SP","Sparkling Lake",2004,155,2004-06-03,1,11,9.00,8.20,13.10,,,,,,,,,,,,,,,,,,,,,,,
"SP","Sparkling Lake",2004,155,2004-06-03,1,11,10.00,7.50,12.40,,,,,,,,,,,,,,,,,,,,,,,
"SP","Sparkling Lake",2004,155,2004-06-03,1,11,12.00,6.80,10.60,,,,,,,,,,,,,,,,,,,,,,,
"SP","Sparkling Lake",2004,155,2004-06-03,1,11,15.00,6.20,8.70,,,,,,,,,,,,,,,,,,,,,,,
"SP","Sparkling Lake",2004,155,2004-06-03,1,11,18.00,6.00,6.30,,,,,,,,,,,,,,,,,,,,,,,
"SP","Sparkling Lake",2004,155,2004-06-03,1,11,19.00,6.00,6.20,,,,,,,,,,,,,,,,"O",,,,,,,
"SP","Sparkling Lake",2004,155,2004-06-03,1,11,0.50,,,94.00,649.00,0.20,2.10,8.00,,,200,0,105.880,,,,,,"O",,,"D","D",,,
